raw_row_number,date,time,location,lat,lng,sector,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,outcome,vehicle_registration_state,raw_race
4871,2017-01-23,13:55:00,"E 18TH ST / BRECKENRIDGE ST, OWENSBORO, KY, 42303",37.759152379,-87.098,DELTA,25,white,male,821581ab1f,vehicular,"DISREGARDING TRAFFIC CONT DEV-TRAFFIC LIGHT; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 2ND OFF; FAILURE TO WEAR SEAT BELTS",FALSE,TRUE,citation,KY,WHITE
4872,2017-01-19,12:55:00,"3241 KID RON VALLEY WAY, HARDINSBURG, KY, 40143",37.755679306,-87.05775,EAST,23,white,female,db35a291c6,pedestrian,HINDERING PROSECUTION OR APPREHENSION-2ND DEGREE; FAILURE TO PRODUCE INSURANCE CARD; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS,FALSE,TRUE,citation,KY,WHITE
4873,2017-01-06,09:28:00,"2760 FREDERICA ST, OWENSBORO, KY, 42303",37.748887745,-87.11275,CHARLIE,51,white,female,7ab43af9d2,vehicular,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,TRUE,TRUE,arrest,KY,WHITE
4874,2017-01-14,01:20:00,"2809 W PARRISH AVE, OWENSBORO, KY, 42303",37.758386105,-87.1405,CHARLIE,24,white,female,7ab43af9d2,vehicular,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,TRUE,TRUE,arrest,KY,WHITE
4875,2017-01-22,00:25:00,"EWING RD & W 2ND ST, OWENSBORO, KY, 42303",37.773594398,-87.141716667,ALPHA,45,white,male,7ab43af9d2,vehicular,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF; FAILURE TO PRODUCE INSURANCE CARD; OPERATING VEHICLE WITH EXPIRED OPERATORS LICENSE,TRUE,TRUE,arrest,IN,WHITE
4876,2017-02-03,00:39:00,"CASTLEN ST & W 5TH ST, OWENSBORO, KY, 42301",37.770764143,-87.129033333,ALPHA,54,black,female,7ab43af9d2,vehicular,DISREGARDING STOP SIGN; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,BLACK
4877,2017-04-07,22:58:00,"FREDERICA ST & W LEGION BLVD, OWENSBORO, KY, 42303",37.743714906,-87.116216667,ECHO,48,white,male,19e38f7f38,vehicular,NO REGISTRATION PLATES; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4878,2017-01-31,18:42:00,"E 18TH ST @ TRIPLETT ST, OWENSBORO, KY, 42301",37.758935008,-87.102833333,DELTA,24,white,male,1981bddf26,vehicular,ONE HEADLIGHT; NO OPERATORS-MOPED LICENSE; EXCESSIVE WINDSHIELD/ WINDOW TINTING; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4879,2017-03-24,23:44:00,"FREDERICA ST, OWENSBORO, KY, 42303",37.739280433,-87.118266667,FOX,24,white,male,2de396d1db,vehicular,"NO REGISTRATION PLATES; NO OPERATORS-MOPED LICENSE; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 2ND OFF; ONE HEADLIGHT",FALSE,TRUE,citation,KY,WHITE
4880,2017-04-16,02:39:00,"SCHERM RD, OWENSBORO, KY, 42301",37.74500075,-87.1154,FOX,22,white,male,2de396d1db,vehicular,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF; IMPROPER START FROM PARKED POSITION,TRUE,TRUE,arrest,KY,WHITE
4881,2017-02-03,03:18:00,"W PARRISH AVE, OWENSBORO, KY, 42303",37.763977057,-87.112333333,BRAVO,40,white,male,950d18ba4a,vehicular,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF; POSS OF OPEN ALC BEVERAGE CONT IN MOTOR VEH PROHIBITED; FAILURE TO PRODUCE INSURANCE CARD,TRUE,TRUE,arrest,KY,WHITE
4882,2017-01-09,11:56:00,"E 18TH ST, OWENSBORO, KY, 42303",37.759072718,-87.0979,DELTA,53,white,female,0b087b613e,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4883,2017-01-09,12:33:00,"E 18TH ST, OWENSBORO, KY, 42301",37.759073218,-87.0979,DELTA,39,black,male,0b087b613e,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,BLACK
4884,2017-02-09,01:46:00,3500 WEST 2ND ST.,37.773702534,-87.1599,ALPHA,24,white,male,950d18ba4a,vehicular,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF; NO OPERATORS-MOPED LICENSE,TRUE,TRUE,arrest,KY,WHITE
4885,2017-01-19,08:30:00,"1800 FREDERICA ST, OWENSBORO, KY, 42303",37.758352454,-87.1122,CHARLIE,17,white,male,0ed52fa8a9,vehicular,"NO OPERATORS-MOPED LICENSE; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
4886,2017-01-15,00:31:00,"900 E PARRISH AVE, OWENSBORO, KY, 42303",37.765253334,-87.100933333,BRAVO,49,black,male,77dd92cd7c,vehicular,DRIVING ON DUI SUSPENDED LICENSE -1ST OFFENSE,FALSE,TRUE,citation,KS,BLACK
4887,2017-01-23,14:13:00,"BRECKENRIDGE ST / E 18 TH, OWENSBORO, KY, 42301",37.759155216,-87.097833333,DELTA,46,white,male,821581ab1f,vehicular,"IMPROPER REGISTRATION PLATE; OBSTRUCTED VISION AND/OR WINDSHIELD; FAILURE TO WEAR SEAT BELTS; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS; OWNER TO NOTIFY CLERK OF RESIDENCE OR ME CHANGE",FALSE,TRUE,citation,KY,WHITE
4888,2017-03-04,23:57:00,"3300 BLK W 2ND ST, WHITESVILLE, KY, 42378",37.773803087,-87.149383333,ALPHA,28,white,female,37c07858ed,vehicular,NO REGISTRATION PLATES; OPERATING ON SUS OR REV OPER LICENSE; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4889,2017-01-14,20:20:00,"3040 HIGHLAND POINTE DR, BEAVER DAM, KY, 42320",37.754433772,-87.069816667,DELTA,46,white,female,c0fa214e8f,vehicular,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,TRUE,TRUE,arrest,KY,WHITE
4890,2017-03-19,23:31:00,"200 BLK SUTTON LN, OWENSBORO, KY, 42303",37.773318648,-87.139633333,ALPHA,19,white,female,37c07858ed,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4891,2017-01-23,14:44:00,"BRECKENRIDGE ST / E PARRISH AVE, PHILPOT, KY, 42366",37.76542769,-87.098583333,BRAVO,23,white,female,821581ab1f,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4892,2017-01-22,17:18:00,"3040 HIGHLAND POINTE DR, OWENSBORO, KY, 42303",37.754500364,-87.069933333,DELTA,52,NA,female,77dd92cd7c,vehicular,FAILURE TO PRODUCE INSURANCE CARD; NO OPERATORS-MOPED LICENSE,FALSE,TRUE,citation,KY,NA
4893,2017-02-10,05:32:00,"DAVIESS ST, OWENSBORO, KY, 42301",37.772715172,-87.109766667,BRAVO,33,white,female,74b7661e1a,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 2ND OR > - (> OR = 2GMS METHAMPHETAMINE); DRUG PARAPHERLIA - BUY/POSSESS; NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",TRUE,TRUE,arrest,KS,WHITE
4894,2017-01-15,12:36:00,"W 2ND ST @ FIELDEOWENSBORO, KY, 42301",37.773593984,-87.133416667,ALPHA,31,white,female,41b05be9b1,vehicular,SPEEDING 13 MPH OVER LIMIT; NO REGISTRATION PLATES; NO REGISTRATION RECEIPT,FALSE,TRUE,citation,KY,WHITE
4895,2017-01-15,13:07:00,"W 2ND ST @ HALE AVE, OWENSBORO, KY, 42303",37.773620869,-87.132616667,ALPHA,27,white,male,41b05be9b1,vehicular,SPEEDING 15 MPH OVER LIMIT; NO REGISTRATION PLATES; NO REGISTRATION RECEIPT; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS,FALSE,TRUE,citation,KY,WHITE
4896,2017-02-15,07:41:00,"3200 FAIRVIEW DR, OWENSBORO, KY, 42301",37.751584537,-87.0596,DELTA,42,white,male,2c3aa77476,vehicular,NO OPERATORS-MOPED LICENSE; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4897,2017-01-06,14:51:00,"BRECKENRIDGE ST & E PARRISH AVE, UTICA, KY, 42376",37.764882186,-87.098633333,DELTA,22,white,female,25b5b77fe8,vehicular,"NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
4898,2017-02-23,12:36:00,"WALNUT ST & W 9TH ST, OWENSBORO, KY, 42303",37.765279047,-87.1173,BRAVO,44,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4899,2017-02-23,13:06:00,"BRECKENRIDGE ST & E 18TH ST, RICHLAND, IN, 47634",37.758942301,-87.0979,DELTA,33,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,IN,WHITE
4900,2017-02-23,13:18:00,"BRECKENRIDGE ST & E 18TH ST, OWENSBORO, KY, 42303",37.758942301,-87.0979,DELTA,23,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4901,2017-02-23,13:27:00,"BRECKENRIDGE ST & E 18TH ST, OWENSBORO, KY, 42303",37.758942301,-87.0979,DELTA,79,white,female,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS; NO REGISTRATION PLATES; NO REGISTRATION RECEIPT; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4902,2017-01-30,01:18:00,"FIELDCREST DR, SOMERSET, KY, 42503",37.751303989,-87.135983333,CHARLIE,19,white,female,74b7661e1a,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4903,2017-05-10,23:10:00,"1900 E PARRISH AVE, WHITESVILLE (DAVIESS CO), KY, 42378",37.764931884,-87.082616667,DELTA,41,white,male,4346099466,vehicular,SPEEDING 15 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
4904,2017-05-08,00:30:00,"2138 COLLINS DR, OWENSBORO, KY, 42303",37.729658192,-87.141033333,ECHO,33,white,male,74b7661e1a,pedestrian,"BURGLARY, 2ND DEGREE; OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF",TRUE,TRUE,arrest,KY,WHITE
4905,2017-01-08,01:06:00,"1670 STARLITE DR, OWENSBORO, KY, 42301",37.755337564,-87.15015,CHARLIE,30,white,male,74b7661e1a,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); PRESCRIPTION CONT SUB NOT PROPER CONTAIN 1ST OFF; DRUG PARAPHERLIA - BUY/POSSESS; CARRYING A CONCEALED WEAPON; POSS OF MARIJUAPOSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED",TRUE,TRUE,arrest,KY,WHITE
4906,2017-01-08,07:28:00,"FREDERICA ST, OWENSBORO, KY, 42303",37.73398695,-87.1202,FOX,31,white,male,5dc5cd68cd,vehicular,NO OPERATORS-MOPED LICENSE; FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4907,2017-01-08,10:48:00,"4400 FREDERICA ST, INDIAPOLIS, IN, 46225",37.726313615,-87.1233,ECHO,17,white,male,5dc5cd68cd,vehicular,"FAILURE TO WEAR SEAT BELTS; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS; OPERATING ON SUS OR REV OPER LICENSE; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,IN,WHITE
4908,2017-01-08,11:30:00,"1200 SCHERM RD, UTICA, KY, 42376",37.745527405,-87.121733333,ECHO,18,white,male,5dc5cd68cd,vehicular,DISREGARDING STOP SIGN,FALSE,TRUE,citation,KY,WHITE
4909,2017-01-13,11:53:00,"2300 E PARRISH AVE, OWENSBORO, KY, 42301",37.758822786,-87.0739,DELTA,57,white,female,5dc5cd68cd,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4910,2017-01-09,12:21:00,"2400 W PARRISH AVE, OWENSBORO, KY, 42301",37.758511678,-87.1392,CHARLIE,32,white,male,65348f5c58,vehicular,SPEEDING 13 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
4911,2017-01-12,08:49:00,"300 E 2ND ST, OWENSBORO, KY, 42303",37.775064698,-87.1083,BRAVO,25,white,female,8302d335a6,vehicular,"SPEEDING 12 MPH OVER LIMIT; FAILURE TO WEAR SEAT BELTS; NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
4912,2017-01-13,23:41:00,"1200 HATHAWAY ST, OWENSBORO, KY, 42301",37.765214904,-87.100016667,DELTA,19,white,male,950d18ba4a,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4913,2017-01-14,01:23:00,"700 E 4TH ST, VERSAILLES, KY, 40383",37.773142346,-87.102916667,BRAVO,21,white,female,950d18ba4a,vehicular,"FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
4914,2017-01-16,02:39:00,"1800 TRIPLETT ST, OWENSBORO, KY, 42301",37.758392968,-87.1028,DELTA,38,black,female,950d18ba4a,vehicular,"FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; NO REGISTRATION PLATES",FALSE,TRUE,citation,KY,BLACK
4915,2017-02-02,23:36:00,"MCFARLAND AVE, OWENSBORO, KY, 42303",37.763547717,-87.1344,ALPHA,23,white,female,74b7661e1a,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4916,2017-01-09,12:38:00,"E 18TH ST, OWENSBORO, KY, 42303",37.759074382,-87.0979,DELTA,25,black,male,0b087b613e,pedestrian,POSS OF MARIJUA,FALSE,TRUE,citation,KY,BLACK
4917,2017-01-12,11:22:00,"3800 KY54, OWENSBORO, KY, 42303",37.750713982,-87.0505,EAST,32,white,male,8302d335a6,vehicular,NO REGISTRATION PLATES; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4918,2017-01-20,15:26:00,"3000 BLOCK BURLEW BLVD, OWENSBORO, KY, 42301",37.740005884,-87.095933333,FOX,21,white,female,db35a291c6,vehicular,SPEEDING 14 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
4919,2017-02-08,10:17:00,"CARTER RD @ N. YORK ST, OWENSBORO, KY, 42301",37.73964596,-87.151116667,ECHO,62,white,male,675a1fe165,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4920,2017-01-09,13:00:00,"E 18TH ST, OWENSBORO, KY, 42303",37.759086353,-87.097916667,DELTA,33,white,male,0b087b613e,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4921,2017-02-08,10:30:00,"CARTER RD, OWENSBORO, KY, 42301",37.756797492,-87.145466667,CHARLIE,35,white,female,675a1fe165,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4922,2017-01-17,08:15:00,"1800 FREDERICA ST, PHILPOT, KY, 42366",37.758364133,-87.11205,DELTA,36,white,female,0b087b613e,vehicular,SPEEDING 22 MPH OVER LIMIT; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4923,2017-02-08,10:46:00,"BITTLE RD @ CARTER RD, OWENSBORO, KY, 42301",37.750280728,-87.154216667,CHARLIE,29,white,male,675a1fe165,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4924,2017-01-17,12:51:00,"1800 TRIPLETT ST, UTICA, KY, 42376",37.758741322,-87.1028,DELTA,59,white,male,0b087b613e,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4925,2017-01-25,08:17:00,"510 W BYERS AVE, OWENSBORO, KY, 42301",37.741328282,-87.1128,FOX,40,asian/pacific islander,male,0b087b613e,vehicular,SPEEDING 17 MPH OVER LIMIT; NO OPERATORS-MOPED LICENSE,FALSE,TRUE,citation,KY,ASIAN
4926,2017-02-08,11:17:00,"CARTER RD, OWENSBORO, KY, 42301",37.753150461,-87.1461,CHARLIE,25,white,female,675a1fe165,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4927,2017-01-25,12:28:00,"E 3RD ST, OWENSBORO, KY, 42303",37.774160898,-87.1042,BRAVO,26,white,male,0b087b613e,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,IN,WHITE
4928,2017-01-20,18:17:00,"400 EAST 4TH STREET, OWENSBORO, KY, 42301",37.772933223,-87.106483333,BRAVO,24,black,female,9da482097d,vehicular,CARELESS DRIVING; FAILURE TO OR IMPROPER SIGL; DRIVING ON DUI SUSPENDED LICENSE -1ST OFFENSE,FALSE,TRUE,citation,KY,BLACK
4929,2017-01-22,23:14:00,"E 25TH ST & BRECKENRIDGE ST, OWENSBORO, KY, 42303",37.751986873,-87.09785,DELTA,58,white,male,950d18ba4a,vehicular,"DISREGARDING TRAFFIC CONT DEV-TRAFFIC LIGHT; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; OPERATING ON SUS OR REV OPER LICENSE",FALSE,TRUE,citation,KY,WHITE
4930,2017-01-16,00:56:00,"5000  BLK THEATER WAY, OWENSBORO, KY, 42301",37.715157154,-87.123833333,FOX,24,black,male,decf9509bb,vehicular,DISREGARDING STOP SIGN; IDEQUATE SILENCER (MUFFLER); OPERATING ON SUS OR REV OPER LICENSE,FALSE,TRUE,citation,KY,BLACK
4931,2017-01-12,14:00:00,"400 W 2ND ST, OWENSBORO, KY, 42301",37.774638337,-87.115333333,BRAVO,47,white,male,8302d335a6,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4932,2017-01-20,16:04:00,"200 E 2ND ST, OWENSBORO, KY, 42303",37.774961251,-87.110033333,BRAVO,52,white,male,8302d335a6,vehicular,"OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 2ND OFF; FAILURE TO PRODUCE INSURANCE CARD; OPERATING ON SUS OR REV OPER LICENSE; POSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED; ILLEGAL POSSESSION OF LEGEND DRUG",TRUE,TRUE,arrest,KY,WHITE
4933,2017-01-29,09:42:00,"2825 SUMMER VALLEY LN, OWENSBORO, KY, 42303",37.733272517,-87.054833333,FOX,20,white,male,8302d335a6,vehicular,"OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF; POSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED",TRUE,TRUE,arrest,KY,WHITE
4934,2017-01-20,15:41:00,"300 W 9TH ST, OWENSBORO, KY, 42303",37.767334281,-87.11385,BRAVO,33,white,male,8302d335a6,vehicular,NO REGISTRATION PLATES; NO REGISTRATION RECEIPT; OPERATING VEHICLE WITH EXPIRED OPERATORS LICENSE,FALSE,TRUE,citation,KY,WHITE
4935,2017-01-20,16:24:00,"E PARRISH AVE & BRECKENRIDGE, OWENSBORO, KY, 42301",37.765240189,-87.098416667,DELTA,23,white,male,5ca7795d33,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KS,WHITE
4936,2017-01-12,02:53:00,"FREDERICA ST, OWENSBORO, KY, 42303",37.727021072,-87.12335,ECHO,21,white,male,7ab43af9d2,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4937,2017-01-13,23:17:00,"W 9TH ST, OWENSBORO, KY, 42301",37.767304844,-87.115233333,BRAVO,44,white,female,7ab43af9d2,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4938,2017-02-03,23:04:00,"W PARRISH AVE, OWENSBORO, KY, 42301",37.757619606,-87.145633333,CHARLIE,23,white,male,7ab43af9d2,vehicular,FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4939,2017-01-16,23:09:00,"ELM ST AND W 13TH STREET, OWENSBORO, KY, 42303",37.763333336,-87.1187,CHARLIE,38,white,male,decf9509bb,vehicular,NO REGISTRATION PLATES; FAILURE TO PRODUCE INSURANCE CARD; FILE OF TRANSFEREE OF VEH TO APPLY FOR NEW TITLE,FALSE,TRUE,citation,KY,WHITE
4940,2017-01-17,00:06:00,"BACK SQUARE DR AND SOUTHTOWN BLVD, OWENSBORO, KY, 42440",37.722517952,-87.12935,ECHO,25,white,female,decf9509bb,vehicular,OPERATING ON SUS OR REV OPER LICENSE,FALSE,TRUE,citation,KY,WHITE
4941,2017-05-03,01:54:00,"1800 BLK W PARRISH AVE, OWENSBORO, KY, 42303",37.759692533,-87.1308,CHARLIE,27,white,female,37c07858ed,vehicular,DISREGARDING STOP SIGN; OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,TRUE,TRUE,arrest,KY,WHITE
4942,2017-03-09,00:46:00,"WING AVE AND S PARKDALE DR, HENDERSON, KY, 42420",37.767631464,-87.089183333,BRAVO,59,white,male,13933dda9a,pedestrian,"POSS CONT SUB 1ST DEG, 1ST OFF (METHAMPHETAMINE); DRUG PARAPHERLIA - BUY/POSSESS; NO REGISTRATION PLATES",TRUE,TRUE,arrest,KY,WHITE
4943,2017-01-20,16:07:00,"300 W 9TH ST, OWENSBORO, KY, 42301",37.767334281,-87.11385,BRAVO,33,white,female,8302d335a6,vehicular,NO REGISTRATION PLATES; NO REGISTRATION RECEIPT,FALSE,TRUE,citation,KY,WHITE
4944,2017-01-19,01:57:00,"W 10TH STREET AND PENNBROOKE, OWENSBORO, KY, 42303",37.765251668,-87.14335,ALPHA,50,white,male,decf9509bb,vehicular,FAILURE TO OR IMPROPER SIGL; IMPROPER REGISTRATION PLATE; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
4945,2017-02-03,23:23:00,"W 7TH ST & SYCAMORE ST, OWENSBORO, KY, 42301",37.768987073,-87.121116667,ALPHA,47,black,female,7ab43af9d2,vehicular,FAILURE TO PRODUCE INSURANCE CARD; LICENSE TO BE IN POSSESSION,FALSE,TRUE,citation,KY,BLACK
4946,2017-01-19,04:43:00,"SOUTHTOWN BLVD AND CARTER ROAD, OWENSBORO, KY, 42301",37.726186885,-87.156116667,ECHO,24,black,male,decf9509bb,vehicular,DISREGARDING STOP SIGN; FAILURE TO OR IMPROPER SIGL,FALSE,TRUE,citation,KY,BLACK
4947,2017-04-05,06:20:00,"BRECKENRIDGE ST AND 18TH ST, OWENSBORO, KY, 42301",37.759086152,-87.097866667,DELTA,31,black,male,d79cddfa32,vehicular,DISREGARDING TRAFFIC CONT DEV-TRAFFIC LIGHT,FALSE,TRUE,citation,KY,BLACK
4948,2017-02-03,15:43:00,"9TH AND FREDERICA, WHITESVILLE, KY, 42378",37.767370199,-87.113683333,BRAVO,18,white,male,8302d335a6,vehicular,NO REGISTRATION PLATES; NO REGISTRATION RECEIPT; FAILURE TO PRODUCE INSURANCE CARD; FAILURE TO REGISTER TRANSFER OF MOTOR VEHICLE,FALSE,TRUE,citation,KY,WHITE
4949,2017-02-03,16:30:00,"1800 BRECKENRIDGE ST, OWENSBORO, KY, 42301",37.759072737,-87.097916667,DELTA,28,white,male,8302d335a6,vehicular,NO REGISTRATION PLATES; NO REGISTRATION RECEIPT; LICENSE TO BE IN POSSESSION,FALSE,TRUE,citation,KY,WHITE
4950,2017-02-21,02:12:00,"2500 W PARRISH AVE, OWENSBORO, KY, 42301",37.757865332,-87.144216667,CHARLIE,28,white,male,5dc5cd68cd,vehicular,"REAR LICENSE NOT ILLUMITED; OPERATING ON SUS OR REV OPER LICENSE; DRUG PARAPHERLIA - BUY/POSSESS; POSS CONT SUB 1ST DEG, 1ST OFF (METHAMPHETAMINE)",TRUE,TRUE,arrest,KY,WHITE
4951,2017-02-19,09:33:00,"FREDERICA ST, UTICA, KY, 42376",37.744814454,-87.1156,ECHO,37,white,female,a118e7add8,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4952,2017-01-25,12:45:00,"E 4TH ST, OWENSBORO, KY, 42301",37.772801215,-87.1087,BRAVO,36,white,male,0b087b613e,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4953,2017-03-20,15:40:00,"OLD HENDERSON AND BOSELY RD, OWENSBORO, KY, 42301",37.762250494,-87.134533333,CHARLIE,30,white,female,0b7bf418f0,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4954,2017-02-03,23:46:00,"2300 CARTER RD, OWENSBORO, KY, 42303",37.750955341,-87.146966667,CHARLIE,33,black,female,7ab43af9d2,vehicular,NO REGISTRATION PLATES; FAILURE TO PRODUCE INSURANCE CARD; REAR LICENSE NOT ILLUMITED,FALSE,TRUE,citation,KY,BLACK
4955,2017-02-13,01:20:00,"HILL AVE, OWENSBORO, KY, 42301",37.753648699,-87.111483333,CHARLIE,25,white,male,74b7661e1a,vehicular,"NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
4956,2017-02-04,08:47:00,"CARTER RD AND W 4TH ST, OWENSBORO, KY, 42303",37.772499334,-87.1486,ALPHA,48,white,male,13933dda9a,vehicular,NO REGISTRATION PLATES,FALSE,TRUE,citation,KY,WHITE
4957,2017-01-20,13:50:00,"900 CRABTREE AVE, OWENSBORO, KY, 42301",37.76641046,-87.13405,ALPHA,42,white,male,5dc5cd68cd,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
4958,2017-01-21,21:55:00,"FREDERICA ST AND PARRISH, PHILPOT (DAVIESS CO), KY, 42366",37.764475736,-87.112683333,BRAVO,25,white,male,295efe66a1,vehicular,"FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; NO REGISTRATION PLATES",FALSE,TRUE,citation,KY,WHITE
4959,2017-01-13,20:36:00,"E 16TH ST, OWENSBORO, KY, 42303",37.761742582,-87.107333333,DELTA,19,white,female,555503b792,pedestrian,POSS OF MARIJUA,FALSE,TRUE,citation,KY,WHITE
4960,2017-01-30,15:40:00,"CHRISTIE & SCHERM, OWENSBORO, KY, 42301",37.739882249,-87.134666667,ECHO,24,white,male,fd560266bf,vehicular,DISREGARDING STOP SIGN,FALSE,TRUE,citation,KY,WHITE
